,clientid,pubclientid,clmbuserid,imprid,siteId,goalid,cityId,stateId,countryDimId,browserId,adslotdimid,ispDimId,osVerDimId,conversion_fraud,clickIp,crtd,itmClmbLId,devTypeDimId
490,50,41,0,0,3290,10346,0.0,1807.0,144.0,129639.0,357097,280429.0,199452.0,False,1,965,36,661
491,36,17,0,0,178,6384,10255.0,1804.0,144.0,129771.0,129239,136127.0,199452.0,False,2,965,33,661
492,38,0,0,0,3296,9767,10255.0,1804.0,144.0,129408.0,355768,187725.0,359921.0,False,1,965,249,661
493,36,28,0,0,2602,6384,10269.0,1807.0,144.0,129639.0,321523,267504.0,199414.0,False,1,965,249,661
494,36,17,0,0,178,6384,438.0,1818.0,144.0,129639.0,337643,266906.0,199452.0,False,1,965,62,661
495,36,17,0,0,178,6384,0.0,1810.0,144.0,129639.0,129237,134335.0,199414.0,False,1,965,100,661
496,50,1,0,0,4,10346,435.0,129163.0,144.0,129639.0,355672,266737.0,199414.0,False,1,965,249,661
497,8,17,0,0,179,1589,438.0,1818.0,144.0,129408.0,210793,280429.0,360833.0,False,1,965,62,661
498,36,17,0,0,178,6384,10291.0,2578.0,144.0,129467.0,129239,136127.0,199625.0,False,2,965,249,661
499,35,37,0,0,3129,7303,437.0,1808.0,144.0,129408.0,348273,187725.0,359919.0,False,1,965,100,661
500,36,6,0,0,3,6384,34755.0,1808.0,144.0,129639.0,332783,280429.0,199414.0,False,1,965,36,661
501,36,6,0,0,3,6384,438.0,1818.0,144.0,129639.0,239188,150210.0,199452.0,False,1,965,249,661
502,1,2,0,0,767,280,10240.0,1802.0,144.0,129408.0,215442,266906.0,206071.0,False,3,965,100,661
503,36,28,0,0,2602,6384,10255.0,1804.0,144.0,129639.0,321523,266913.0,199414.0,False,1,965,100,18
504,10,6,4,2,667,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,317403,265618.0,361447.0,False,1,965,28,661
505,10,2,4,2,767,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,215442,265618.0,361447.0,False,1,965,33,661
506,10,33,4,2,2923,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,334762,265618.0,361447.0,False,1,965,249,661
507,10,1,4,2,432,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,211156,265618.0,361447.0,False,1,965,249,661
508,10,6,4,2,39,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,332780,265618.0,361447.0,False,1,965,249,661
509,10,1,4,2,432,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,211156,265618.0,361447.0,False,1,965,48,661
510,10,1,4,2,432,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,211156,265618.0,361447.0,False,1,965,62,661
511,10,2,4,2,767,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,215442,265618.0,361447.0,False,1,965,100,661
512,10,6,4,2,3,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,350086,265618.0,361447.0,False,1,965,33,661
513,10,20,4,2,1043,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,231960,265618.0,361447.0,False,1,965,100,661
514,10,33,4,2,2923,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,349010,265618.0,361447.0,False,1,965,63,661
515,10,6,4,2,667,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,317403,265618.0,361447.0,False,1,965,62,661
516,10,33,4,2,2923,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,334761,265618.0,361447.0,False,1,965,249,661
517,10,2,4,2,767,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,327032,265618.0,361447.0,False,3,965,62,661
518,10,2,4,2,16,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,207251,265618.0,361447.0,False,1,965,48,661
519,10,2,4,2,87,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,323661,265618.0,361447.0,False,1,965,62,661
520,10,2,4,2,767,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,215442,265618.0,361447.0,False,1,965,33,661
521,10,33,4,2,2930,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,335062,265618.0,361447.0,False,1,965,100,661
522,10,2,4,2,767,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,215441,265618.0,361447.0,False,2,965,249,661
523,10,2,4,2,767,4417,8818.281481481481,12713.389417989418,147.1037037037037,129639.0,327028,265618.0,361447.0,False,1,965,33,661
524,36,26,0,0,1707,6384,0.0,1811.0,144.0,196030.0,342359,178143.0,199414.0,False,1,965,33,661
525,11,37,0,0,3129,82,436.0,1806.0,144.0,129408.0,348273,280429.0,0.0,False,2,965,48,661
526,36,17,0,0,178,6384,439.0,1815.0,144.0,129639.0,129239,136127.0,199452.0,False,1,965,249,661
527,9,22,0,0,2174,405,0.0,1818.0,144.0,129408.0,347799,136127.0,359921.0,False,1,965,48,661
528,36,41,0,0,3290,6384,10286.0,1810.0,144.0,129639.0,356952,266906.0,199452.0,False,1,965,63,661
529,36,17,0,0,178,6384,0.0,1806.0,144.0,129639.0,337642,266906.0,199452.0,False,1,965,100,661
530,23,33,0,0,2923,1653,435.0,129163.0,144.0,129433.0,334759,266737.0,359919.0,False,1,965,28,661
531,15,0,0,0,3296,10553,10240.0,1802.0,144.0,129639.0,355768,266906.0,199414.0,False,1,965,63,661
532,4,20,0,0,1057,722,439.0,1815.0,144.0,0.0,315157,280429.0,360833.0,False,1,965,100,661
533,36,6,0,0,621,6384,34725.0,1807.0,144.0,129639.0,210786,266906.0,199452.0,False,1,965,249,661
534,36,41,0,0,3290,6384,0.0,1800.0,144.0,129639.0,356952,133765.0,199452.0,False,1,965,100,661
535,50,38,0,0,3130,10346,439.0,1815.0,144.0,129639.0,348322,151879.0,199452.0,False,1,965,100,661
536,17,0,0,0,3296,10511,440.0,1802.0,144.0,129408.0,355768,133765.0,360833.0,False,2,965,48,661
537,50,5,0,0,26,10346,0.0,1815.0,144.0,129639.0,339648,286194.0,199452.0,False,3,965,33,661
538,18,6,0,0,667,469,0.0,1807.0,144.0,129408.0,316898,136127.0,360833.0,False,1,965,62,661
539,36,6,0,0,3,6384,10251.0,1803.0,144.0,129639.0,239188,190004.0,199452.0,False,1,965,249,661
540,36,41,0,0,3290,6384,10310.0,1817.0,144.0,129639.0,356952,278926.0,199414.0,False,1,965,48,661
541,51,2,0,0,767,10199,437.0,1808.0,144.0,129408.0,215442,143124.0,359921.0,False,1,965,62,661
542,19,0,0,0,3296,3370,10302.0,1815.0,144.0,129408.0,355768,136127.0,360956.0,False,1,965,249,661
543,36,19,0,0,245,6384,10251.0,1803.0,144.0,129639.0,254786,266906.0,199414.0,False,1,965,48,661
544,36,6,0,0,3,6384,439.0,1815.0,144.0,129639.0,332783,156123.0,199414.0,False,1,965,48,661
545,31,20,0,0,1057,8973,437.0,1808.0,144.0,129408.0,319522,280429.0,360956.0,False,1,965,249,661
546,14,5,0,0,1135,4077,440.0,1802.0,144.0,129408.0,339657,187725.0,360833.0,False,1,965,28,661
547,32,0,0,0,3296,4551,440.0,1802.0,144.0,129639.0,355768,136127.0,199452.0,False,1,965,249,661
548,29,0,0,0,3296,4245,10240.0,1802.0,144.0,129639.0,355768,140092.0,199452.0,False,1,965,63,661
549,14,33,0,0,2923,4077,10240.0,1802.0,144.0,129433.0,334760,187725.0,360751.0,False,1,965,249,661
550,36,41,1,0,3290,6384,10310.0,1817.0,144.0,129639.0,356952,278926.0,199452.0,False,1,965,36,661
551,14,5,0,0,1135,4077,10240.0,1802.0,144.0,129408.0,339657,187725.0,359921.0,False,1,965,249,661
552,18,6,0,0,3,469,435.0,129163.0,144.0,129639.0,332775,280429.0,199452.0,False,1,965,62,661
553,36,41,0,0,3290,6384,10300.0,1815.0,144.0,129639.0,356952,136127.0,199452.0,False,1,965,249,661
554,36,17,0,0,178,6384,436.0,1806.0,144.0,129639.0,130098,266906.0,199625.0,False,2,965,48,661
555,36,17,0,0,178,6384,0.0,1803.0,144.0,129639.0,129239,151405.0,199414.0,False,2,965,39,661
556,38,20,0,0,2627,9767,0.0,1818.0,144.0,129408.0,322157,136127.0,360833.0,False,1,965,33,661
557,15,17,0,0,178,10553,0.0,1817.0,144.0,129639.0,129784,133765.0,199452.0,False,1,965,100,661
558,6,0,0,0,3296,4405,10310.0,1817.0,144.0,129639.0,355768,280429.0,199452.0,False,1,965,100,661
559,37,33,0,0,2923,6719,437.0,1808.0,144.0,129433.0,334762,266031.0,0.0,False,1,965,28,661
560,36,6,0,0,621,6384,0.0,1816.0,144.0,129639.0,356243,133765.0,199414.0,False,2,965,62,661
561,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,239188,133765.0,199452.0,False,1,965,33,661
562,36,41,0,0,3290,6384,0.0,1810.0,144.0,129639.0,356952,280429.0,199414.0,False,1,965,39,661
563,36,17,0,0,178,6384,0.0,1807.0,144.0,129639.0,337643,280429.0,199414.0,False,1,965,249,661
564,9,41,0,0,3290,405,10240.0,1802.0,144.0,129639.0,356952,280429.0,199452.0,False,1,965,249,661
565,50,38,0,0,3130,10346,10233.0,1799.0,144.0,129639.0,348323,0.0,199452.0,False,1,965,63,661
566,36,17,0,0,178,6384,436.0,1806.0,144.0,129639.0,129239,159142.0,199452.0,False,1,965,63,661
567,27,18,0,0,2481,10244,435.0,129163.0,144.0,129408.0,348091,266737.0,360833.0,False,2,965,100,661
568,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,136127.0,199452.0,False,1,965,36,661
569,21,12,0,0,1215,607,436.0,1806.0,144.0,129408.0,264415,136127.0,359919.0,False,1,965,249,661
570,36,16,0,0,2585,6384,0.0,1811.0,144.0,129639.0,321096,266906.0,199414.0,False,1,965,48,661
571,36,41,0,0,3290,6384,0.0,1803.0,144.0,129771.0,356952,143147.0,199414.0,False,1,965,249,661
572,36,17,0,0,178,6384,440.0,1802.0,144.0,129639.0,129239,266913.0,199452.0,False,1,965,249,661
573,36,17,0,0,178,6384,10240.0,1802.0,144.0,129639.0,129239,136127.0,199414.0,False,1,965,63,661
574,50,6,0,0,621,10346,435.0,129163.0,144.0,129639.0,210786,266737.0,361287.0,False,1,965,249,661
575,36,17,0,0,178,6384,439.0,1815.0,144.0,129639.0,129239,280429.0,199414.0,False,1,965,249,661
576,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,280429.0,199452.0,False,1,965,249,661
577,36,41,0,0,3290,6384,34698.0,1817.0,144.0,129639.0,356952,187725.0,199414.0,False,1,965,36,661
578,36,41,0,0,3290,6384,10233.0,1799.0,144.0,129639.0,356952,266737.0,199414.0,False,1,965,63,661
579,36,41,0,0,3290,6384,34681.0,1804.0,144.0,129639.0,356952,136127.0,199452.0,False,1,965,249,661
580,8,17,0,0,283,1589,436.0,1806.0,144.0,129433.0,236059,280429.0,360833.0,False,1,965,100,661
581,36,17,0,0,178,6384,10243.0,1803.0,144.0,0.0,129239,280429.0,0.0,False,3,965,249,661
582,36,17,0,0,178,6384,10310.0,1817.0,144.0,129639.0,337645,268269.0,199452.0,False,2,965,100,18
583,36,41,0,0,3290,6384,0.0,1812.0,144.0,129639.0,356952,147958.0,199452.0,False,1,965,249,661
584,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129239,280429.0,199414.0,False,2,965,100,18
585,26,0,0,0,3296,7243,10278.0,1808.0,144.0,129408.0,355768,136127.0,359921.0,False,1,965,63,661
586,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,332783,161223.0,199522.0,False,1,965,100,661
587,36,6,0,0,3,6384,439.0,1815.0,144.0,129639.0,239188,266906.0,199414.0,False,1,965,62,661
588,15,9,0,0,1214,10553,437.0,1808.0,144.0,129408.0,323644,133765.0,206064.0,False,1,965,33,661
589,42,17,0,0,178,7229,10308.0,1817.0,144.0,129639.0,129784,133765.0,199414.0,False,1,965,249,661
590,21,15,0,0,1219,607,435.0,129163.0,144.0,129408.0,264409,280429.0,360833.0,False,2,965,249,661
591,36,41,0,0,3290,6384,439.0,1815.0,144.0,129639.0,356952,136127.0,199452.0,False,1,965,249,661
592,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,280429.0,199414.0,False,1,965,28,661
593,53,20,0,0,1057,10549,438.0,1818.0,144.0,129408.0,315157,280429.0,206071.0,False,1,965,36,661
594,36,17,0,0,178,6384,0.0,1804.0,144.0,129639.0,129239,147958.0,199452.0,False,1,965,100,661
595,46,2,0,0,767,9115,10239.0,1801.0,144.0,129408.0,215442,280429.0,360831.0,False,1,965,28,661
596,36,1,0,0,4,6384,10250.0,1803.0,144.0,129639.0,207929,280429.0,199522.0,False,1,965,249,661
597,36,17,0,0,178,6384,333484.0,1804.0,144.0,129639.0,129239,172725.0,199522.0,False,1,965,249,661
598,26,0,0,0,3296,7243,10240.0,1802.0,144.0,129639.0,355768,170061.0,199452.0,False,1,965,249,661
599,36,17,0,0,178,6384,10286.0,1810.0,144.0,129639.0,129239,136127.0,199452.0,False,1,965,100,661
600,18,6,0,0,39,469,437.0,1808.0,144.0,129408.0,259298,136127.0,360833.0,False,1,965,249,661
601,36,6,0,0,3,6384,10240.0,1802.0,144.0,129639.0,332783,136127.0,199452.0,False,1,965,249,661
602,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129239,280429.0,199522.0,False,1,965,63,661
603,36,41,0,0,3290,6384,0.0,1815.0,144.0,129639.0,356952,286194.0,199452.0,False,1,965,39,285
604,48,0,0,0,3296,10397,10240.0,1802.0,144.0,129639.0,355768,280429.0,199452.0,False,1,965,249,661
605,36,41,0,0,3290,6384,10278.0,1808.0,144.0,129639.0,356952,133765.0,199452.0,False,2,965,100,661
606,5,20,0,0,2627,6106,34727.0,1815.0,144.0,129408.0,322158,187725.0,360956.0,False,1,965,249,285
607,36,13,0,0,187,6384,0.0,1810.0,144.0,129639.0,336962,146364.0,199414.0,False,1,965,100,661
608,53,0,0,0,3296,10549,440.0,1802.0,144.0,129639.0,355768,280429.0,199452.0,False,1,965,249,661
609,12,29,0,0,2609,945,17741.0,2407.0,145.0,129408.0,322202,282895.0,360833.0,False,1,965,63,661
610,36,17,0,0,178,6384,10240.0,1802.0,144.0,129639.0,337642,132991.0,199414.0,False,1,965,48,661
611,36,6,0,0,3,6384,438.0,1818.0,144.0,129639.0,129838,280429.0,199414.0,False,1,965,249,661
612,36,6,0,0,3,6384,34755.0,1808.0,144.0,129639.0,239188,143124.0,199452.0,False,2,965,249,661
613,36,17,0,0,178,6384,10291.0,2578.0,144.0,129639.0,129239,136127.0,199452.0,False,1,965,100,661
614,36,41,0,0,3290,6384,34725.0,1807.0,144.0,129639.0,356952,280429.0,199414.0,False,1,965,36,661
615,53,20,0,0,2627,10549,438.0,1818.0,144.0,129408.0,322158,280429.0,359921.0,False,3,965,100,661
616,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,0.0,199414.0,False,1,965,249,18
617,36,17,0,0,178,6384,437.0,1808.0,144.0,129639.0,129784,280429.0,199452.0,False,1,965,62,661
618,42,41,1,0,3290,7229,10269.0,1807.0,144.0,129639.0,356952,187725.0,199414.0,False,1,965,249,661
619,36,41,0,0,3290,6384,10262.0,1806.0,144.0,129467.0,356952,136127.0,199625.0,False,1,965,249,661
620,36,6,2,0,3,6384,10240.0,1802.0,144.0,129639.0,239188,166358.0,199452.0,False,1,965,62,661
621,36,17,0,0,178,6384,0.0,1811.0,144.0,129639.0,130098,178143.0,199452.0,False,1,965,39,661
622,36,41,0,0,3290,6384,10269.0,1807.0,144.0,129639.0,356952,158270.0,199414.0,False,1,965,249,661
623,36,41,0,0,3290,6384,435.0,129163.0,144.0,129639.0,356952,280429.0,199452.0,False,2,965,39,661
624,36,17,0,0,178,6384,34688.0,1814.0,144.0,129639.0,129239,189393.0,199452.0,False,2,965,39,661
625,36,17,0,0,178,6384,435.0,129163.0,144.0,129639.0,129239,280429.0,199452.0,False,2,965,48,661
626,36,1,0,0,4,6384,10240.0,1802.0,144.0,129639.0,208630,280429.0,199452.0,False,1,965,249,661
627,36,17,0,0,178,6384,10284.0,2570.0,144.0,129639.0,129239,266906.0,199452.0,False,1,965,39,661
628,15,36,0,0,3118,10553,10309.0,2577.0,144.0,129408.0,348201,273302.0,360831.0,False,1,965,249,661
629,36,6,0,0,3,6384,439.0,1815.0,144.0,129639.0,332783,280429.0,199414.0,False,1,965,28,661
630,20,9,0,0,85,4265,437.0,1808.0,144.0,129433.0,195755,280429.0,360833.0,False,1,965,249,661
631,19,0,0,0,3296,3370,34703.0,1818.0,144.0,129408.0,355768,136127.0,360833.0,False,1,965,249,661
632,36,2,0,0,16,6384,436.0,1806.0,144.0,129639.0,207972,280429.0,199452.0,False,1,965,249,285
633,18,6,0,0,39,469,436.0,1806.0,144.0,129408.0,355918,266737.0,360833.0,False,1,965,249,661
634,15,6,0,0,3,10553,438.0,1818.0,144.0,129639.0,332783,265493.0,199452.0,False,1,965,36,661
635,18,6,0,0,667,469,10282.0,1810.0,144.0,129408.0,357826,136127.0,359919.0,False,1,965,39,661
636,24,41,0,0,3290,8681,0.0,1805.0,144.0,129639.0,356952,266906.0,199452.0,False,1,965,36,661
637,36,1,0,0,4,6384,10279.0,1808.0,144.0,129639.0,353785,266906.0,199452.0,False,1,965,249,661
638,36,17,1,0,178,6384,438.0,1818.0,144.0,129639.0,129239,136127.0,199414.0,False,2,965,48,661
639,36,41,0,0,3290,6384,439.0,1815.0,144.0,129639.0,356952,136127.0,0.0,False,1,965,39,661
640,36,41,0,0,3290,6384,10291.0,2578.0,144.0,129639.0,356952,147958.0,199414.0,False,1,965,249,661
641,36,6,0,0,3,6384,10314.0,1817.0,144.0,129639.0,332783,281618.0,199452.0,False,1,965,36,18
642,8,6,0,0,3,1589,0.0,2440.0,145.0,129771.0,332775,149244.0,199452.0,False,1,965,100,661
643,45,25,1,0,568,8628,16713.0,2401.0,145.0,129639.0,209133,268261.0,199452.0,False,1,965,39,661
644,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129239,277934.0,199452.0,False,1,965,100,661
645,36,9,0,0,15,6384,10240.0,1802.0,144.0,129639.0,323095,171002.0,199452.0,False,1,965,36,661
646,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,280429.0,199452.0,False,1,965,249,661
647,36,6,0,0,3,6384,436.0,1806.0,144.0,129639.0,332783,266906.0,199452.0,False,1,965,36,661
648,36,41,0,0,3290,6384,34719.0,1815.0,144.0,129639.0,356952,280429.0,199452.0,False,1,965,249,661
649,49,0,0,0,3296,10063,10278.0,1808.0,144.0,0.0,355768,280429.0,359921.0,False,1,965,62,661
650,36,41,0,0,3290,6384,0.0,1807.0,144.0,196034.0,356952,266906.0,199452.0,False,1,965,63,661
651,36,6,0,0,3,6384,0.0,1807.0,144.0,129467.0,332783,133765.0,0.0,False,1,965,249,661
652,53,22,0,0,2607,10549,438.0,1818.0,144.0,129408.0,326573,280429.0,206070.0,False,2,965,48,661
653,36,6,0,0,3,6384,10232.0,1799.0,144.0,129639.0,239188,266906.0,199452.0,False,1,965,36,661
654,21,12,0,0,1215,607,436.0,1806.0,144.0,129408.0,264415,280429.0,360956.0,False,1,965,100,18
655,0,14,0,0,1217,10223,34725.0,1807.0,144.0,0.0,264411,0.0,359921.0,False,1,965,100,661
656,45,6,0,0,3,8628,0.0,2437.0,145.0,0.0,233531,272343.0,0.0,False,1,965,249,661
657,36,41,0,0,3290,6384,10295.0,1814.0,144.0,129639.0,356952,180932.0,0.0,False,2,965,33,661
658,21,12,0,0,1215,607,435.0,129163.0,144.0,129408.0,264415,136127.0,360833.0,False,1,965,249,285
659,36,41,0,0,3290,6384,0.0,1807.0,144.0,129639.0,356952,280429.0,199414.0,False,1,965,48,661
660,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,332783,133765.0,199452.0,False,1,965,249,661
661,42,17,1,0,178,7229,0.0,1804.0,144.0,129639.0,337642,273302.0,199452.0,False,1,965,100,661
662,36,17,0,0,178,6384,34708.0,2570.0,144.0,129639.0,337642,266906.0,199505.0,False,1,965,36,18
663,19,0,0,0,3296,3370,0.0,1818.0,144.0,129408.0,355768,136127.0,359921.0,False,1,965,62,661
664,38,37,0,0,3128,9767,435.0,129163.0,144.0,129639.0,348268,136127.0,199414.0,False,3,965,100,661
665,36,41,0,0,3290,6384,10269.0,1807.0,144.0,129639.0,356952,266906.0,199452.0,False,3,965,100,661
666,36,2,0,0,16,6384,10285.0,1810.0,144.0,129639.0,324097,266906.0,199414.0,False,1,965,249,661
667,36,17,0,0,178,6384,10300.0,1815.0,144.0,129639.0,129239,0.0,199505.0,False,1,965,28,661
668,18,33,0,0,2923,469,437.0,1808.0,144.0,129433.0,349010,280043.0,360833.0,False,1,965,249,661
669,1,2,0,0,49,280,10240.0,1802.0,144.0,129408.0,323134,136127.0,360833.0,False,1,965,249,661
670,45,17,0,0,178,8628,0.0,2428.0,145.0,129639.0,129239,139766.0,199452.0,False,1,965,28,661
671,36,41,0,0,3290,6384,0.0,1815.0,144.0,129639.0,356952,266906.0,199452.0,False,2,965,28,661
672,36,17,0,0,178,6384,10254.0,1804.0,144.0,129639.0,337645,187580.0,199452.0,False,1,965,63,661
673,36,41,0,0,3290,6384,10314.0,1817.0,144.0,129639.0,356952,136127.0,199414.0,False,1,965,100,661
674,36,6,0,0,3,6384,437.0,1808.0,144.0,129639.0,332783,161223.0,199452.0,False,2,965,100,661
675,36,41,0,0,3290,6384,0.0,2570.0,144.0,129639.0,356952,266906.0,199452.0,False,1,965,100,661
676,15,3,0,0,76,10553,10243.0,1803.0,144.0,129433.0,355148,280429.0,359921.0,False,1,965,48,661
677,36,6,0,0,3,6384,34755.0,1808.0,144.0,129639.0,350086,136127.0,199452.0,False,2,965,63,661
678,53,0,0,0,3296,10549,440.0,1802.0,144.0,129639.0,355768,136127.0,199452.0,False,1,965,100,661
679,36,17,0,0,178,6384,10263.0,1806.0,144.0,129639.0,129784,131411.0,199452.0,False,1,965,48,661
680,36,17,0,0,178,6384,10287.0,1810.0,144.0,129639.0,337645,266906.0,199414.0,False,1,965,249,661
681,20,33,0,0,2923,4265,437.0,1808.0,144.0,129433.0,334762,280429.0,359921.0,False,3,965,100,661
682,19,0,0,0,3296,3370,10302.0,1815.0,144.0,129408.0,355768,136127.0,359919.0,False,1,965,62,661
683,50,17,0,0,178,10346,34714.0,1799.0,144.0,129639.0,130098,0.0,199452.0,False,1,965,249,661
684,36,6,0,0,3,6384,10240.0,1802.0,144.0,129639.0,350086,136127.0,199452.0,False,1,965,28,661
685,49,0,0,0,3296,10063,10240.0,1802.0,144.0,129771.0,355768,280429.0,361301.0,False,1,965,100,661
686,8,17,0,0,179,1589,10243.0,1803.0,144.0,129408.0,129235,280429.0,206070.0,False,1,965,62,661
687,1,6,0,0,667,280,10240.0,1802.0,144.0,129408.0,317403,280429.0,360833.0,False,1,965,100,661
688,11,11,0,0,1034,82,436.0,1806.0,144.0,129408.0,219845,280429.0,0.0,False,1,965,249,661
689,18,1,1,0,4,469,0.0,2440.0,145.0,129639.0,210765,266271.0,199452.0,False,2,965,28,661
690,36,17,0,0,178,6384,436.0,1806.0,144.0,129639.0,129237,266737.0,199452.0,False,2,965,249,661
691,36,41,0,0,3290,6384,435.0,129163.0,144.0,129639.0,356952,0.0,199414.0,False,1,965,100,661
692,18,17,0,0,179,469,0.0,1800.0,144.0,129408.0,337639,136127.0,0.0,False,1,965,63,661
693,36,17,0,0,178,6384,322890.0,1808.0,144.0,129639.0,129239,133765.0,199452.0,False,1,965,100,661
694,36,17,0,0,178,6384,10286.0,1810.0,144.0,129639.0,129239,273302.0,199452.0,False,1,965,249,661
695,36,1,1,0,4,6384,34727.0,1815.0,144.0,129639.0,353785,133765.0,199414.0,False,1,965,63,661
696,48,0,0,0,3296,10397,10240.0,1802.0,144.0,129639.0,355768,136127.0,199452.0,False,2,965,249,661
697,45,25,1,0,568,8628,16713.0,2401.0,145.0,129639.0,209126,268261.0,199452.0,False,1,965,36,661
698,42,17,0,0,178,7229,34714.0,1799.0,144.0,129639.0,129784,0.0,199452.0,False,2,965,36,661
699,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129239,164681.0,199452.0,False,1,965,63,661
700,36,41,0,0,3290,6384,333484.0,1804.0,144.0,129639.0,356952,133765.0,199414.0,False,1,965,62,661
701,36,23,1,0,494,6384,439.0,1815.0,144.0,129639.0,346465,266737.0,199522.0,False,1,965,63,661
702,36,6,0,0,3,6384,440.0,1802.0,144.0,129639.0,332783,136127.0,0.0,False,1,965,62,661
703,36,1,0,0,4,6384,10278.0,1808.0,144.0,129639.0,129117,280429.0,199452.0,False,1,965,48,661
704,36,28,1,0,2602,6384,10300.0,1815.0,144.0,129639.0,321523,0.0,199452.0,False,1,965,100,661
705,36,17,0,0,178,6384,0.0,1807.0,144.0,129639.0,129239,270282.0,199452.0,False,1,965,100,661
706,18,1,0,0,4,469,439.0,1815.0,144.0,129639.0,210765,136127.0,199522.0,False,2,965,36,661
707,36,17,0,0,178,6384,10314.0,1817.0,144.0,129639.0,129239,280429.0,199452.0,False,1,965,100,661
708,36,38,0,0,3130,6384,0.0,1799.0,144.0,129639.0,348323,133765.0,199452.0,False,1,965,63,285
709,8,17,0,0,283,1589,435.0,129163.0,144.0,129433.0,236059,266737.0,359921.0,False,1,965,249,661
710,21,12,0,0,1215,607,436.0,1806.0,144.0,129408.0,264415,280429.0,360833.0,False,2,965,62,661
711,36,17,0,0,178,6384,10240.0,1802.0,144.0,129639.0,337645,132991.0,199452.0,False,2,965,62,661
712,36,17,0,0,178,6384,34755.0,1808.0,144.0,129639.0,129239,280429.0,199452.0,False,1,965,63,661
713,36,17,0,0,178,6384,0.0,1808.0,144.0,129641.0,129239,189497.0,199414.0,False,1,965,36,661
714,22,33,0,0,2923,732,437.0,1808.0,144.0,129433.0,334762,0.0,360833.0,False,1,965,39,661
715,53,0,0,0,3296,10549,10240.0,1802.0,144.0,129639.0,355768,280429.0,199452.0,False,1,965,249,18
716,50,6,0,0,3,10346,0.0,1799.0,144.0,129639.0,332775,266906.0,199522.0,False,2,965,249,661
717,36,17,2,0,178,6384,438.0,1818.0,144.0,129639.0,129784,133765.0,199522.0,False,1,965,62,661
718,36,29,0,0,2608,6384,0.0,1812.0,144.0,129639.0,322225,277934.0,199522.0,False,1,965,63,661
719,36,17,0,0,178,6384,10300.0,1815.0,144.0,129639.0,129237,266906.0,199452.0,False,1,965,249,661
720,36,17,0,0,178,6384,437.0,1808.0,144.0,129639.0,337645,180916.0,199522.0,False,1,965,100,661
721,36,28,0,0,2602,6384,0.0,1807.0,144.0,129639.0,325770,136127.0,199452.0,False,1,965,63,661
722,13,0,0,0,3296,10574,437.0,1808.0,144.0,0.0,355768,187725.0,206064.0,False,1,965,62,661
723,36,6,0,0,3,6384,435.0,129163.0,144.0,129639.0,332783,136127.0,199452.0,False,1,965,62,661
724,36,41,0,0,3290,6384,435.0,129163.0,144.0,129639.0,356952,280429.0,199452.0,False,1,965,63,661
725,55,33,0,0,2923,10679,437.0,1808.0,144.0,129433.0,349010,280429.0,360833.0,False,1,965,249,661
726,9,33,0,0,2923,405,0.0,1803.0,144.0,129433.0,334758,187725.0,360833.0,False,1,965,63,661
727,36,41,0,0,3290,6384,34728.0,1815.0,144.0,129639.0,356952,133765.0,199414.0,False,1,965,249,661
728,42,17,0,0,178,7229,10314.0,1817.0,144.0,129639.0,337642,280429.0,199452.0,False,2,965,36,661
729,36,29,0,0,2608,6384,435.0,129163.0,144.0,129639.0,325776,266737.0,199452.0,False,1,965,249,661
730,36,17,0,0,178,6384,0.0,1808.0,144.0,129639.0,129239,189393.0,199452.0,False,1,965,63,661
